/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame0.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame1.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame2.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame3.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame4.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame5.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame6.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame7.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame8.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame9.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame10.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame11.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame12.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame13.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame14.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame15.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame16.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame17.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame18.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame19.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame20.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame21.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame22.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame23.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame24.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame25.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame26.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame27.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame28.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame29.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame30.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame31.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame32.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame33.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame34.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame35.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame36.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame37.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame38.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame39.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame40.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame41.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame42.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame43.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame44.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame45.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame46.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame47.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame48.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame49.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame50.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame51.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame52.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame53.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame54.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame55.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame56.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame57.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame58.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame59.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame60.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame61.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame62.jpg,0
/home/suhyun/e2eyolo/train_final/final_route/0508_resize/data1/frame63.jpg,0
